Graphene sheet in zig-zag direction

8948 atoms 

1 atom types 

#simulation box 
-1.302486 149.278486 xlo xhi
-0.698000 151.819000 ylo yhi
-100.000000 100.000000 zlo zhi

Masses

1 12.000000 

Atoms

5419 1 69.108837 93.099684 0.007129 
5420 1 71.200849 91.890132 0.000907 
5421 1 70.498255 93.094157 0.004869 
5422 1 72.594254 91.887347 0.006811 
5423 1 73.298349 93.099759 0.004376 
5424 1 75.387997 91.886201 0.003096 
5425 1 74.690470 93.100444 0.004623 
5426 1 76.784960 91.882015 0.001923 
5427 1 77.486981 93.094693 0.001020 
5428 1 79.575497 91.883585 0.002491 
5429 1 78.880410 93.100558 0.009207 
5430 1 80.968538 91.890831 0.001900 
5431 1 81.675926 93.094065 0.002275 
5432 1 83.769437 91.889908 0.009244 
5433 1 83.069185 93.099593 0.008651 
5434 1 85.159574 91.883163 0.008058 
5435 1 85.860811 93.095114 0.009471 
5436 1 87.259512 93.091121 0.002762 
5437 1 90.042678 93.099069 0.003963 
5438 1 91.443812 93.094235 0.009712 
5439 1 93.538034 91.888476 0.008633 
5440 1 94.234201 93.091534 0.008714 
5441 1 96.330947 91.890214 0.006762 
5442 1 95.633014 93.099754 0.005874 
5443 1 97.723252 91.891749 0.002075 
5444 1 98.420863 93.099131 0.007702 
5445 1 100.514006 91.889448 0.006159 
5446 1 99.823643 93.095837 0.004787 
5447 1 101.913857 91.891596 0.003491 
5448 1 102.608610 93.096699 0.007454 
5449 1 104.700820 91.885550 0.000870 
5450 1 104.005182 93.095332 0.001611 
5451 1 106.096599 91.886249 0.002853 
5452 1 106.795992 93.095898 0.000195 
5453 1 108.896301 91.883804 0.004266 
5454 1 108.197331 93.096068 0.002693 
5455 1 110.291678 91.891344 0.001177 
5456 1 110.982249 93.095020 0.000644 
5457 1 113.077256 91.882724 0.002327 
5458 1 112.380112 93.096898 0.003945 
5459 1 114.479267 91.891413 0.007502 
5460 1 115.170787 93.099480 0.003628 
5461 1 117.271970 91.889664 0.003314 
5462 1 116.575500 93.099085 0.006291 
5463 1 118.662956 91.887970 0.009885 
5464 1 119.361440 93.093196 0.000004 
5465 1 121.461093 91.888075 0.007862 
5466 1 120.761487 93.096969 0.001834 
5467 1 122.856436 91.888960 0.006518 
5468 1 123.552128 93.099538 0.007927 
5469 1 125.647244 91.885892 0.009977 
5470 1 124.948238 93.094332 0.001827 
5471 1 127.039209 91.884356 0.009411 
5472 1 127.742929 93.100681 0.009525 
5473 1 129.836742 91.883422 0.001467 
5474 1 129.136498 93.098701 0.000723 
5475 1 131.226445 91.881907 0.002325 
5476 1 131.924549 93.099922 0.003675 
5477 1 134.016380 91.888308 0.008164 
5478 1 133.318838 93.090915 0.003656 
5479 1 135.416128 91.885960 0.004634 
5480 1 136.114660 93.096282 0.005327 
5481 1 138.209077 91.889611 0.002900 
5482 1 137.511505 93.096547 0.002039 
5483 1 139.605552 91.883941 0.005492 
5484 1 140.298698 93.099404 0.002084 
5485 1 142.394386 91.885606 0.002874 
5486 1 141.701505 93.093989 0.001074 
5487 1 143.796061 91.884321 0.005039 
5488 1 144.486399 93.097042 0.003874 
5489 1 146.583083 91.885120 0.009316 
5490 1 145.886680 93.090801 0.007258 
5491 1 147.979995 91.882029 0.006377 
5492 1 148.678394 93.096718 0.006180 
5493 1 0.004541 94.300291 0.007197 
5494 1 -0.690599 95.512748 0.000514 
5495 1 1.405480 94.308574 0.008276 
5496 1 2.098486 95.517545 0.008537 
5497 1 4.194477 94.304868 0.000760 
5498 1 3.493624 95.511011 0.008602 
5499 1 5.590344 94.307115 0.001564 
5500 1 6.291496 95.512704 0.006114 
5501 1 8.383985 94.306664 0.000000 
5502 1 7.683027 95.518556 0.000070 
5503 1 9.772409 94.300834 0.006034 
5504 1 10.470462 95.512919 0.003559 
5505 1 12.570977 94.303430 0.003246 
5506 1 11.872775 95.514533 0.002405 
5507 1 13.963749 94.301847 0.002586 
5508 1 14.666473 95.512970 0.006570 
5509 1 16.757313 94.309170 0.003334 
5510 1 16.057609 95.516165 0.008639 
5511 1 18.148221 94.308295 0.008076 
5512 1 18.851428 95.513038 0.006024 
5513 1 20.943351 94.307581 0.000967 
5514 1 20.246520 95.516319 0.006258 
5515 1 22.336015 94.299972 0.004569 
5516 1 23.036216 95.512414 0.004412 
5517 1 25.128607 94.303440 0.003769 
5518 1 24.433012 95.517884 0.004774 
5519 1 26.525804 94.302770 0.008293 
5520 1 27.228181 95.515336 0.006162 
5521 1 29.318613 94.308525 0.000054 
5522 1 28.621653 95.514620 0.009248 
5523 1 30.716580 94.304042 0.006550 
5524 1 31.417642 95.512496 0.004541 
5525 1 33.510438 94.307152 0.006338 
5526 1 32.813829 95.509045 0.001009 
5527 1 34.900417 94.301405 0.008350 
5528 1 35.603594 95.510420 0.009388 
5529 1 37.697422 94.308103 0.003174 
5530 1 36.996327 95.515720 0.005198 
5531 1 39.090861 94.300077 0.001528 
5532 1 39.793839 95.513888 0.004168 
5533 1 41.881085 94.306114 0.001267 
5534 1 41.187806 95.510545 0.004949 
5535 1 43.279354 94.301868 0.001052 
5536 1 43.975536 95.517433 0.007244 
5537 1 46.068036 94.307904 0.002456 
5538 1 45.378859 95.517093 0.003556 
5539 1 47.467152 94.301342 0.003884 
5540 1 48.165054 95.516912 0.002799 
5541 1 50.264515 94.301753 0.003550 
5542 1 49.561460 95.514556 0.004563 
5543 1 51.652384 94.303600 0.005465 
5544 1 52.350683 95.510832 0.007719 
5545 1 54.450304 94.307887 0.000215 
5546 1 53.746118 95.512688 0.002097 
5547 1 55.845879 94.308027 0.007491 
5548 1 56.547291 95.513945 0.005386 
5549 1 58.638673 94.308513 0.001813 
5550 1 57.940991 95.510589 0.001998 
5551 1 60.035710 94.305099 0.000047 
5552 1 60.735554 95.517473 0.008723 
5553 1 62.824940 94.305111 0.000323 
5554 1 62.129502 95.516284 0.005836 
5555 1 64.219701 94.304720 0.005272 
5556 1 64.918487 95.510124 0.006527 
5557 1 67.014747 94.307298 0.003059 
5558 1 66.318043 95.511700 0.002741 
5559 1 68.406705 94.307435 0.003186 
5560 1 69.105570 95.515455 0.000335 
5561 1 71.197500 94.304016 0.002129 
5562 1 70.505601 95.515133 0.008396 
5563 1 72.594078 94.304183 0.007321 
5564 1 73.291048 95.513146 0.004906 
5565 1 75.390944 94.309108 0.001552 
5566 1 74.686527 95.514787 0.002429 
5567 1 76.785583 94.306585 0.004665 
5568 1 77.484584 95.516783 0.008564 
5569 1 79.579109 94.302433 0.002961 
5570 1 78.875858 95.514694 0.007783 
5571 1 80.968958 94.303900 0.006312 
5572 1 81.673653 95.513856 0.000468 
5573 1 83.764406 94.307613 0.009911 
5574 1 83.070493 95.509300 0.007667 
5575 1 85.163249 94.307347 0.002014 
5576 1 85.857238 95.514671 0.009771 
5577 1 87.952514 94.304763 0.009717 
5578 1 87.257630 95.518498 0.002028 
5579 1 89.344317 94.301381 0.007197 
5580 1 90.049773 95.515150 0.003381 
5581 1 92.142547 94.300257 0.008675 
5582 1 91.439030 95.518170 0.003795 
5583 1 93.533345 94.302929 0.008987 
5584 1 94.237808 95.510630 0.001739 
5585 1 96.332933 94.307508 0.007921 
5586 1 95.628136 95.510634 0.006467 
5587 1 97.721113 94.304859 0.006849 
5588 1 98.419570 95.512434 0.008084 
5589 1 100.521093 94.301407 0.007379 
5590 1 99.819557 95.510579 0.006900 
5591 1 101.910998 94.306123 0.002358 
5592 1 102.610893 95.516283 0.006202 
5593 1 104.702478 94.306332 0.003308 
5594 1 104.003192 95.515269 0.009473 
5595 1 106.104412 94.301264 0.006875 
5596 1 106.800642 95.513805 0.004347 
5597 1 108.891836 94.308223 0.002508 
5598 1 108.192915 95.514310 0.006267 
5599 1 110.288497 94.308444 0.009540 
5600 1 110.990165 95.515901 0.001220 
5601 1 113.076830 94.308191 0.003506 
5602 1 112.387056 95.514479 0.000511 
5603 1 114.474157 94.301267 0.004163 
5604 1 115.178776 95.509630 0.009298 
5605 1 117.273358 94.302454 0.000357 
5606 1 116.570665 95.514544 0.007267 
5607 1 118.663335 94.300437 0.008916 
5608 1 119.366290 95.512429 0.007655 
5609 1 121.456374 94.304983 0.005602 
5610 1 120.756455 95.509983 0.006105 
5611 1 122.854136 94.302149 0.008576 
5612 1 123.547153 95.517525 0.003889 
5613 1 125.642998 94.307329 0.002652 
5614 1 124.947255 95.510992 0.000564 
5615 1 127.044278 94.300958 0.005419 
5616 1 127.740247 95.508704 0.001636 
5617 1 129.828095 94.307330 0.007037 
5618 1 129.133563 95.515404 0.000910 
5619 1 131.232227 94.304032 0.001016 
5620 1 131.922976 95.509764 0.006187 
5621 1 134.018010 94.304032 0.008090 
5622 1 133.321289 95.511433 0.008188 
5623 1 135.414065 94.306346 0.005760 
5624 1 136.115637 95.511847 0.001457 
5625 1 138.205302 94.308227 0.004746 
5626 1 137.508317 95.516510 0.006824 
5627 1 139.601612 94.301212 0.006687 
5628 1 140.304587 95.515138 0.001868 
5629 1 142.400221 94.305937 0.009322 
5630 1 141.700614 95.511192 0.000467 
5631 1 143.788371 94.306983 0.002434 
5632 1 144.487457 95.509140 0.008088 
5633 1 146.588407 94.302095 0.007478 
5634 1 145.884819 95.512083 0.003292 
5635 1 147.976666 94.300572 0.004948 
5636 1 148.677761 95.512866 0.006197 
5637 1 0.006635 96.724055 0.003402 
5638 1 -0.690552 97.933655 0.005866 
5639 1 1.404827 96.727272 0.008601 
5640 1 2.097204 97.933336 0.009056 
5641 1 4.194854 96.727691 0.004994 
5642 1 3.492729 97.933634 0.009950 
5643 1 5.586104 96.721857 0.001620 
5644 1 6.284497 97.930637 0.003402 
5645 1 8.385285 96.722227 0.005266 
5646 1 7.683012 97.934803 0.008048 
5647 1 9.773178 96.723884 0.007727 
5648 1 10.472848 97.929391 0.004661 
5649 1 12.567713 96.722492 0.004382 
5650 1 11.868552 97.928111 0.002662 
5651 1 13.963485 96.720225 0.000177 
5652 1 14.662507 97.935746 0.006571 
5653 1 16.753434 96.720285 0.007913 
5654 1 16.061274 97.934931 0.009363 
5655 1 18.149912 96.722969 0.002806 
5656 1 18.850084 97.929099 0.003576 
5657 1 20.941643 96.717725 0.004067 
5658 1 20.244796 97.928473 0.005857 
5659 1 22.343215 96.724913 0.005086 
5660 1 23.037259 97.931248 0.002969 
5661 1 25.134830 96.726947 0.002917 
5662 1 24.434760 97.930615 0.003189 
5663 1 26.528002 96.726476 0.009532 
5664 1 27.222044 97.932714 0.007856 
5665 1 29.322385 96.718870 0.007105 
5666 1 28.618977 97.932548 0.008476 
5667 1 30.714307 96.719660 0.000378 
5668 1 31.418275 97.926983 0.003672 
5669 1 33.505748 96.722741 0.004960 
5670 1 32.814649 97.932411 0.001710 
5671 1 34.909084 96.724336 0.005027 
5672 1 35.606221 97.929577 0.008810 
5673 1 37.697314 96.718626 0.004835 
5674 1 36.997218 97.932131 0.009567 
5675 1 39.091675 96.717965 0.007395 
5676 1 39.789249 97.933353 0.004978 
5677 1 41.888577 96.725186 0.003979 
5678 1 41.187141 97.932538 0.005082 
5679 1 43.283339 96.724986 0.001941 
5680 1 43.978549 97.931886 0.001491 
5681 1 46.075819 96.719354 0.004952 
5682 1 45.372592 97.932918 0.004571 
5683 1 47.466555 96.723044 0.000916 
5684 1 48.167615 97.935222 0.007275 
5685 1 50.261387 96.724416 0.008607 
5686 1 49.563519 97.935807 0.005567 
5687 1 51.660583 96.722228 0.001606 
5688 1 52.352372 97.932817 0.004337 
5689 1 54.450072 96.720067 0.009335 
5690 1 53.753034 97.933456 0.003936 
5691 1 55.846475 96.722193 0.009900 
5692 1 56.538936 97.931384 0.006937 
5693 1 58.641418 96.724015 0.006171 
5694 1 57.940435 97.928215 0.002447 
5695 1 60.033501 96.720113 0.005041 
5696 1 60.734013 97.933335 0.000368 
5697 1 62.822080 96.721731 0.009182 
5698 1 62.128080 97.928883 0.003489 
5699 1 64.218679 96.721554 0.008783 
5700 1 64.919550 97.929949 0.006485 
5701 1 67.014104 96.718590 0.003668 
5702 1 66.319400 97.935928 0.002609 
5703 1 68.406646 96.725503 0.004019 
5704 1 69.110865 97.931222 0.004970 
5705 1 71.199730 96.721517 0.004581 
5706 1 70.505178 97.934000 0.003361 
5707 1 72.596643 96.721477 0.000639 
5708 1 73.299827 97.932663 0.004501 
5709 1 75.393720 96.724587 0.004880 
5710 1 74.689573 97.931015 0.002062 
5711 1 76.785448 96.727275 0.001870 
5712 1 77.485702 97.935074 0.009083 
5713 1 79.578307 96.723636 0.007726 
5714 1 78.876731 97.926782 0.002684 
5715 1 80.973339 96.719951 0.009125 
5716 1 81.667127 97.929363 0.004798 
5717 1 83.766609 96.726059 0.006347 
5718 1 83.070068 97.932424 0.004917 
5719 1 85.164015 96.722111 0.000489 
5720 1 85.863875 97.934192 0.005786 
5721 1 87.951342 96.723634 0.009016 
5722 1 87.258429 97.935384 0.001036 
5723 1 89.351873 96.721760 0.003070 
5724 1 90.042265 97.933805 0.008436 
5725 1 92.136499 96.720156 0.009502 
5726 1 91.439101 97.936280 0.003454 
5727 1 93.540804 96.720460 0.007144 
5728 1 94.230497 97.927773 0.008590 
5729 1 96.328243 96.723325 0.007327 
5730 1 95.635609 97.927291 0.001196 
5731 1 97.721308 96.725727 0.001602 
5732 1 98.423255 97.933786 0.009904 
5733 1 100.518104 96.720616 0.005509 
5734 1 99.819407 97.935705 0.000709 
5735 1 101.917838 96.726757 0.009390 
5736 1 102.612719 97.933966 0.000934 
5737 1 104.701355 96.725806 0.008453 
5738 1 104.003030 97.934259 0.003212 
5739 1 106.098382 96.726096 0.004214 
5740 1 106.800600 97.927058 0.007408 
5741 1 108.897976 96.721541 0.005293 
5742 1 108.197842 97.928322 0.009014 
5743 1 110.287103 96.724493 0.004592 
5744 1 110.988642 97.933529 0.002423 
5745 1 113.081437 96.719342 0.009066 
5746 1 112.383727 97.935153 0.009757 
5747 1 114.479964 96.723241 0.008731 
5748 1 115.172676 97.936111 0.009903 
5749 1 117.273174 96.718072 0.005860 
5750 1 116.570210 97.927155 0.009252 
5751 1 118.667513 96.718304 0.007221 
5752 1 119.360863 97.936345 0.001493 
5753 1 121.457972 96.722352 0.004113 
5754 1 120.762805 97.928949 0.005430 
5755 1 122.857476 96.724233 0.000341 
5756 1 123.549889 97.935439 0.003883 
5757 1 125.647469 96.725111 0.002298 
5758 1 124.951238 97.928420 0.008303 
5759 1 127.040108 96.725403 0.003400 
5760 1 127.742913 97.935254 0.001319 
5761 1 129.834824 96.719196 0.004104 
5762 1 129.135499 97.932218 0.007730 
5763 1 131.231408 96.726777 0.004637 
5764 1 131.926008 97.936139 0.000956 
5765 1 134.021587 96.720874 0.009448 
5766 1 133.324189 97.931344 0.008790 
5767 1 135.419327 96.723592 0.001006 
5768 1 136.110219 97.927543 0.004552 
5769 1 138.205883 96.718451 0.003291 
5770 1 137.508273 97.930072 0.005524 
5771 1 139.609683 96.719972 0.004001 
5772 1 140.307908 97.931320 0.009845 
5773 1 142.396984 96.727580 0.005381 
5774 1 141.695329 97.930092 0.007290 
5775 1 143.792156 96.726947 0.000703 
5776 1 144.489794 97.932352 0.007566 
5777 1 146.587337 96.721512 0.009047 
5778 1 145.883930 97.935603 0.002582 
5779 1 147.980137 96.717733 0.005458 
5780 1 148.677450 97.933156 0.009322 
5781 1 0.005877 99.138306 0.008999 
5782 1 -0.697828 100.347279 0.007169 
5783 1 1.396996 99.142870 0.002396 
5784 1 2.098128 100.347894 0.001516 
5785 1 4.191098 99.142034 0.000226 
5786 1 3.496242 100.347002 0.003971 
5787 1 5.588658 99.143684 0.002210 
5788 1 6.285824 100.354068 0.001239 
5789 1 8.376451 99.142596 0.002981 
5790 1 7.687966 100.346839 0.005551 
5791 1 9.777913 99.140690 0.004626 
5792 1 10.471528 100.347586 0.007224 
5793 1 12.573963 99.141253 0.006437 
5794 1 11.872808 100.354528 0.003664 
5795 1 13.964692 99.136985 0.000798 
5796 1 14.663440 100.351723 0.008435 
5797 1 16.757983 99.136324 0.007376 
5798 1 16.055536 100.345851 0.000490 
5799 1 18.148804 99.137833 0.003885 
5800 1 18.848880 100.346497 0.006338 
5801 1 20.941137 99.143045 0.008900 
5802 1 20.246429 100.349081 0.004139 
5803 1 22.344787 99.140972 0.001277 
5804 1 23.036115 100.346682 0.003547 
5805 1 25.131646 99.141217 0.001313 
5806 1 24.437104 100.348550 0.006471 
5807 1 26.528253 99.143273 0.002430 
5808 1 27.223884 100.346527 0.009912 
5809 1 29.325747 99.144921 0.004513 
5810 1 28.620018 100.348756 0.007432 
5811 1 30.721011 99.144305 0.009733 
5812 1 31.411515 100.346232 0.001938 
5813 1 33.506576 99.142982 0.002234 
5814 1 32.811970 100.346741 0.005752 
5815 1 34.904590 99.144529 0.000065 
5816 1 35.601674 100.346627 0.000763 
5817 1 37.701012 99.139979 0.005465 
5818 1 36.994870 100.350889 0.004079 
5819 1 39.094126 99.136103 0.000480 
5820 1 39.790574 100.353195 0.006989 
5821 1 41.885499 99.137709 0.006380 
5822 1 41.182453 100.352207 0.004243 
5823 1 43.281158 99.144813 0.007496 
5824 1 43.983621 100.352574 0.004381 
5825 1 46.072555 99.140816 0.002336 
5826 1 45.374397 100.346442 0.005234 
5827 1 47.468038 99.136250 0.003643 
5828 1 48.162986 100.351100 0.002234 
5829 1 50.261807 99.139005 0.007465 
5830 1 49.565816 100.346191 0.004310 
5831 1 51.653453 99.136695 0.005137 
5832 1 52.351851 100.352253 0.000386 
5833 1 54.445752 99.144186 0.008299 
5834 1 53.748040 100.349875 0.005354 
5835 1 55.841955 99.144842 0.002828 
5836 1 56.547510 100.351832 0.006179 
5837 1 58.637487 99.143480 0.002332 
5838 1 57.935166 100.348534 0.000996 
5839 1 60.031808 99.145480 0.006141 
5840 1 60.731759 100.349497 0.004458 
5841 1 62.824074 99.144686 0.004163 
5842 1 62.128802 100.345360 0.001781 
5843 1 64.216939 99.136952 0.001885 
5844 1 64.918654 100.346718 0.005211 
5845 1 67.014753 99.144389 0.007569 
5846 1 66.319842 100.347198 0.001730 
5847 1 68.413227 99.144689 0.003772 
5848 1 69.103372 100.346423 0.000068 
5849 1 71.204079 99.143948 0.009150 
5850 1 70.501489 100.349566 0.006456 
5851 1 72.598735 99.145459 0.006134 
5852 1 73.299277 100.354282 0.009977 
5853 1 75.386683 99.145161 0.001121 
5854 1 74.694700 100.346095 0.008983 
5855 1 76.786352 99.141710 0.004684 
5856 1 77.483139 100.350448 0.006902 
5857 1 79.577630 99.137739 0.003752 
5858 1 78.880309 100.350152 0.001288 
5859 1 80.976298 99.144094 0.003235 
5860 1 81.667584 100.353572 0.003174 
5861 1 83.762696 99.144306 0.008012 
5862 1 83.064625 100.353989 0.001259 
5863 1 85.164565 99.143947 0.004539 
5864 1 85.855281 100.345822 0.001742 
5865 1 87.955275 99.140570 0.005069 
5866 1 87.259199 100.347155 0.001359 
5867 1 89.348419 99.137921 0.002361 
5868 1 90.044754 100.346381 0.001764 
5869 1 92.139723 99.145567 0.008589 
5870 1 91.445340 100.350898 0.002388 
5871 1 93.534424 99.135889 0.008163 
5872 1 94.237129 100.352749 0.002957 
5873 1 96.331983 99.140786 0.001179 
5874 1 95.634762 100.347054 0.002919 
5875 1 97.722908 99.144454 0.001610 
5876 1 98.425228 100.353056 0.007418 
5877 1 100.519921 99.142678 0.007784 
5878 1 99.817652 100.354097 0.005532 
5879 1 101.916564 99.145275 0.008051 
5880 1 102.610180 100.351029 0.005231 
5881 1 104.706083 99.137456 0.005181 
5882 1 104.006968 100.353462 0.005728 
5883 1 106.097760 99.136997 0.006573 
5884 1 106.796131 100.349454 0.007452 
5885 1 108.894655 99.138694 0.007726 
5886 1 108.193554 100.345901 0.007272 
5887 1 110.291165 99.136511 0.007365 
5888 1 110.982837 100.353917 0.008881 
5889 1 113.081693 99.144170 0.001266 
5890 1 112.380047 100.345495 0.006924 
5891 1 114.474933 99.143178 0.005347 
5892 1 115.173279 100.354210 0.008285 
5893 1 117.269230 99.136927 0.000923 
5894 1 116.572730 100.352104 0.009809 
5895 1 118.669623 99.139721 0.001869 
5896 1 119.361894 100.353851 0.005952 
5897 1 121.458282 99.145307 0.002398 
5898 1 120.757180 100.347862 0.009180 
5899 1 122.856085 99.145475 0.001731 
5900 1 123.554052 100.348644 0.005619 
5901 1 125.642884 99.142887 0.003285 
5902 1 124.948770 100.353335 0.000425 
5903 1 127.045642 99.137022 0.001369 
5904 1 127.740524 100.348301 0.009776 
5905 1 129.834633 99.144856 0.001442 
5906 1 129.131040 100.354397 0.007345 
5907 1 131.224233 99.136781 0.001073 
5908 1 131.924818 100.353628 0.001098 
5909 1 134.021741 99.144920 0.009784 
5910 1 133.327044 100.345507 0.004125 
5911 1 135.415116 99.139932 0.009148 
5912 1 136.112847 100.350750 0.008065 
5913 1 138.211186 99.144711 0.000554 
5914 1 137.514601 100.345078 0.007179 
5915 1 139.607109 99.137455 0.008697 
5916 1 140.299566 100.354120 0.002338 
5917 1 142.398861 99.142099 0.001576 
5918 1 141.696897 100.346985 0.009318 
5919 1 143.793407 99.145226 0.002175 
5920 1 144.492450 100.352862 0.004003 
5921 1 146.588368 99.137330 0.002033 
5922 1 145.885440 100.347491 0.003457 
5923 1 147.985864 99.141940 0.005963 
5924 1 148.679773 100.349030 0.005454 
5925 1 0.007774 101.558704 0.000884 
5926 1 -0.688661 102.763436 0.006487 
5927 1 1.403330 101.554932 0.007855 
5928 1 2.103248 102.768643 0.004542 
5929 1 4.195935 101.556838 0.009921 
5930 1 3.499860 102.768362 0.008944 
5931 1 5.586356 101.558785 0.009076 
5932 1 6.288637 102.767358 0.008540 
5933 1 8.379960 101.558686 0.004500 
5934 1 7.681240 102.771708 0.008833 
5935 1 9.775430 101.563539 0.003097 
5936 1 10.479315 102.764619 0.009529 
5937 1 12.572785 101.559072 0.000182 
5938 1 11.873782 102.766595 0.008485 
5939 1 13.964331 101.560058 0.003776 
5940 1 14.665214 102.766162 0.009494 
5941 1 16.760497 101.561756 0.002995 
5942 1 16.062727 102.766751 0.007984 
5943 1 18.156168 101.563990 0.000451 
5944 1 18.848368 102.767309 0.008472 
5945 1 20.943864 101.555228 0.009153 
5946 1 20.243823 102.768908 0.008124 
5947 1 22.338612 101.563858 0.004413 
5948 1 23.036253 102.764847 0.006982 
5949 1 25.136752 101.561690 0.002614 
5950 1 24.439857 102.763442 0.003441 
5951 1 26.530732 101.554567 0.000546 
5952 1 27.227649 102.769509 0.002370 
5953 1 29.322269 101.559300 0.005143 
5954 1 28.625016 102.766737 0.006140 
5955 1 30.715073 101.554929 0.006629 
5956 1 31.410286 102.766845 0.000721 
5957 1 33.506919 101.556132 0.007220 
5958 1 32.813050 102.770151 0.003612 
5959 1 34.905465 101.557578 0.009410 
5960 1 35.602448 102.764108 0.008651 
5961 1 37.692356 101.556233 0.001380 
5962 1 36.997026 102.765542 0.007312 
